TEMP,pH,Conc
34.26,3,2.62748
40.13,6.5,11.39274
43.62,2,2.68806
40.17,2,2.47071
22.82,6.5,6.5527
45.56,8,9.30732
22.87,4.5,4.52453
45.8,2,2.8254
27.78,6.5,7.7183
36.08,8,7.66288
48.47,3,4.14711
48.29,2,2.98227
26.47,4.5,4.59293
26.67,3,1.47407
22.6,4.5,4.5194
25.6,5,8.1748
20.97,6.5,6.11795
32.21,3,2.42658
36.06,6.5,10.14284
22.73,8,3.98817
37.71,4.5,5.07634
20.79,6.5,6.07565
34.32,7,8.16133
22.77,7,5.28186
36.79,7,8.73042
30.21,8,6.42431
35.3,8,7.4983
49.08,3,4.21604
31.3,7,7.46552
20.98,4.5,4.48862
49.27,6.5,12.28846
41.35,4.5,5.32555
37.23,5,10.85051
24.14,2,0.61272
26.73,7,6.31384
33.04,2,1.77792
25.54,6,9.09416
43.56,2,2.68428
35.51,4.5,4.95754
32,2,1.676
38.75,6,14.09
27.43,5,8.87569
46.45,4.5,5.79985
45.92,4.5,5.75056
29.18,8,6.11022
38.47,4.5,5.11738
45.15,3,3.77195
40.54,8,8.56938
33.8,6.5,9.4332
29.71,3,2.14591
20.77,7,4.76066
23.11,2,0.46028
37.27,6,13.47432
42.42,2,2.61246
38.92,6.5,11.04088
45.16,8,9.24852
40.58,4.5,5.25394
48.32,3,4.13016
47.87,6,15.80624
27.5,8,5.5575
27.91,6,9.81464
25.51,6.5,7.18485
27.81,8,5.65949
28.97,7,6.89758
42.05,4.5,5.39065
43.92,3,3.63296
31.79,8,6.75769
25.59,8,4.92911
48.71,7,10.61972
35.67,7,8.47237
37.53,6.5,10.60442
45.97,7,10.25804
32.8,8,6.9708
38.01,8,8.07011
36.78,4.5,5.02612
22.25,6.5,6.41875
23.29,2,0.48692
29.67,6,10.34968
48.53,7,10.59596
41.55,4.5,5.34415
49.44,2,3.05472
46.31,5,11.66539
21.06,4.5,4.49014
39.45,8,8.37395
49.51,2,3.05913
40.96,6.5,11.47408
29.49,2,1.40452
28.33,8,5.83057
45.22,7,10.15904
46.03,4.5,5.76079
21.09,6,7.74136
23.65,8,4.29085
47.03,7,10.39796
43.74,8,9.03978
46.59,4.5,5.81287
30,7,7.166
45.53,4.5,5.71429
44.06,3,3.64878
37.19,8,7.89709
28.54,5,9.30082
36.05,8,7.65655
37.01,6,13.36616
50,7,10.79
34.12,8,7.24932
34.49,3,2.65002
30.66,4.5,4.69564
49.03,3,4.21039
23.55,8,4.25795
21.46,2,0.21608
26.4,6,9.3556
49.67,7,10.74644
46.67,4.5,5.82031
39.97,5,11.22589
23.52,7,5.47731
49.63,5,11.89447
36.04,8,7.65444
29.9,6.5,8.2165
33.72,6.5,9.40808
26.69,7,6.30341
22.09,4.5,4.50971
38.93,6,14.16488
45.16,6.5,11.88568
46.39,6,15.58128
22.42,7,5.19065
41.78,6.5,11.55444
22.22,3,0.49062
42.19,6.5,11.59462
36.69,2,2.13562
28.53,3,1.88513
28.48,7,6.76989
28.56,2,1.26688
22.22,8,3.82038
32.64,7,7.77426
29.44,8,6.19576
48.83,6.5,12.24534
23.48,2,0.51504
25.27,6.5,7.12845
35.21,2,1.99058
36.9,5,10.8053
33.3,2,1.8034
21.5,5,6.6045
31.07,5,10.00659
37.52,8,7.96672
46.03,3,3.87139
31.95,5,10.12715
29.18,5,9.54594
45.12,7,10.14584
49.32,6,16.02664
40.91,7,9.59012
33.09,3,2.51282
39.16,5,11.11492
24.57,6,8.79928
23.15,7,5.38089
42.8,5,11.4232
24.64,8,4.61656
31.14,3,2.32172
27.44,5,8.87952
29.13,3,2.01773
44.64,3,3.71432
23.03,7,5.34962
46.51,6.5,12.01798
41.06,8,8.64582
28.06,4.5,4.62314
46.23,6,15.55696
44.39,2,2.73657
45.44,8,9.28968
47.94,4.5,5.93842
39.46,3,3.13708
49.47,5,11.88343
40.33,2,2.48079
20.17,2,0.02516
26.32,4.5,4.59008
46.68,6.5,12.03464
38.81,6.5,11.00634
30.86,5,9.97782
22.74,5,7.07942
33.4,6.5,9.3076
29.82,7,7.11909
42.65,5,11.41285
28.69,6.5,7.93215
20.91,2,0.13468
48.59,5,11.82271
20.42,8,3.22818
38.77,6.5,10.99378
49.64,8,9.90708
37.5,5,10.8875
33.58,6,11.93928
46.66,7,10.34912
39,5,11.093
31.29,3,2.33642
40.8,6,14.7316
26.17,7,6.1679
21.52,2,0.22496
24.56,2,0.67488
39.3,7,9.30872
49.63,2,3.06669
41.16,3,3.32108
46.51,5,11.67919
20.35,6,7.5164
34.61,7,8.22814
23.34,4.5,4.53346
38.87,2,2.34926
41.84,8,8.76048
33.91,2,1.86318
38.17,4.5,5.10118
22.18,6.5,6.4023
42.74,3,3.49962
45.19,3,3.77647
35.13,2,1.98274
22.03,3,0.44863
43.95,6.5,11.7671
45.77,6.5,11.94546
48.97,6,15.97344
29.36,7,6.99922
35.01,8,7.43711
34.83,3,2.68334
35.4,2,2.0092
44.46,8,9.14562
48.32,7,10.56824
37.11,5,10.83407
49.74,5,11.90206
27.88,3,1.74148
48.94,4.5,6.03142
48.73,8,9.77331
46.27,6,15.56304
40.69,2,2.50347
42.26,7,9.76832
44.59,5,11.54671
40.67,4.5,5.26231
37.83,6.5,10.69862
36.74,6.5,10.35636
26.28,6.5,7.3658
45.09,5,11.58121
20.08,6,7.43432
49.41,8,9.87327
41.49,2,2.55387
43.21,2,2.66223
46.41,5,11.67229
34.58,6.5,9.67812
38.47,6.5,10.89958
27.96,2,1.17808
44.26,3,3.67138
24.36,4.5,4.55284
20.33,6.5,5.96755
45.17,8,9.24999
42.48,7,9.79736
34.59,6,12.35944
26.59,6.5,7.43865
22.08,4.5,4.50952
46.04,2,2.84052
27.34,6.5,7.6149
27.23,3,1.59783
41.57,7,9.67724
41.56,6.5,11.53288
23.96,2,0.58608
39.21,2,2.38258
26.15,7,6.16269
40.73,5,11.28037
40.64,6,14.70728
37.65,8,7.99415
26.04,8,5.07716
25.12,7,5.89427
22.41,5,6.95303
27.69,7,6.56401
48.75,5,11.83375
26.8,5,8.6344
45.55,6,15.4536
27.85,5,9.03655
46.61,6,15.61472
48.81,8,9.78507
30.36,6.5,8.35304
22.59,6.5,6.49865
28.82,6.5,7.9627
48.93,6,15.96736
46.8,6,15.6436
44.67,7,10.08644
29.15,7,6.94449
28.98,8,6.04442
47.12,7,10.40984
27.55,6.5,7.66425
24.58,4.5,4.55702
21.39,5,6.56237
49.42,4.5,6.07606
33.75,8,7.17125
41.31,7,9.64292
31.39,6,11.02824
39.21,7,9.28798
39.57,4.5,5.17678
36.62,8,7.77682
39.63,6,14.45608
39.67,5,11.18479
38.61,7,9.14974
41.77,6,14.87904
41.96,7,9.72872
26.67,6,9.43768
22.84,6,8.27336
42.71,8,8.88837
43.38,3,3.57194
41.1,4.5,5.3023
37.4,5,10.8738
33.24,5,10.30388
38.05,7,9.02072
47.82,5,11.76958
27.27,2,1.07596
33.21,7,7.90558
43.34,5,11.46046
25.87,7,6.08972
33.75,6,12.01
25.72,8,4.97188
39.38,4.5,5.16652
43.13,3,3.54369
26.62,6.5,7.4457
47.42,3,4.02846
36.48,7,8.65899
28.01,5,9.09783
45.02,6.5,11.87196
46.06,7,10.26992
36.93,7,8.76267
44.53,6,15.29856
21.94,7,5.06556
36.59,7,8.68434
36.42,6.5,10.25588
23.81,7,5.55289
47.21,7,10.42172
44.4,5,11.5336
47.01,8,9.52047
47.74,6.5,12.13852
30.5,5,9.9285
26.9,2,1.0212
34.03,3,2.60494
23.29,6.5,6.66315
42.4,8,8.8428
44.58,2,2.74854
38.57,4.5,5.12278
48.88,6,15.95976
47.13,6,15.69376
33,2,1.774
22.72,5,7.07176
22.71,7,5.26623
31.11,6.5,8.58854
20.26,7,4.62776
32.68,8,6.94548
40.32,6.5,11.41136
38.27,7,9.07141
31.08,6.5,8.57912
41.35,6.5,11.5123
45.47,6,15.44144
20.18,6.5,5.9323
22.7,8,3.9783
37.76,8,8.01736
46.12,5,11.65228
45.08,7,10.14056
39.36,6,14.34376
32.88,8,6.98768
32.25,8,6.85475
34.79,6,12.44264
43.4,3,3.5742
35.13,4.5,4.93702
33.09,6,11.73544
27.83,7,6.6005
39.65,3,3.1557
40.44,5,11.26036
32.44,6,11.46504
32.81,2,1.75538
25.43,3,1.20003
49.11,5,11.85859
48.39,7,10.57748
32.31,3,2.43638
32.37,4.5,4.78798
28.49,8,5.88321
27.71,6.5,7.70185
24.98,8,4.72842
46.25,5,11.66125
40.42,3,3.23746
29.27,6.5,8.06845
43.29,6,15.11008
26.63,8,5.27127
36.62,7,8.69125
34.21,4.5,4.88734
36.05,7,8.55992
42.79,6,15.03408
31.27,8,6.64797
35.76,3,2.77448
36.64,7,8.69586
24.04,4.5,4.54676
32.14,3,2.41972
25.81,6,9.17624
21.38,2,0.20424
43.18,4.5,5.49574
42.05,8,8.79135
35.1,8,7.4561
24.85,2,0.7178
31.55,2,1.6319
35.08,5,10.55596
38.75,8,8.22625
39.79,6.5,11.31406
41.55,3,3.36515
26.65,8,5.27785
27.93,3,1.75253
32.52,5,10.20524
33.93,3,2.59514
44.51,5,11.54119
22.39,3,0.52819
40.32,8,8.53704
25.22,6.5,7.1167
35.74,5,10.64638
49.45,4.5,6.07885
43.98,6,15.21496
23.58,7,5.49295
22.96,8,4.06384
44.27,7,10.03364
20.66,7,4.732
38.69,4.5,5.12926
36.36,3,2.83328
45.9,2,2.8317
24.11,3,0.90831
25.49,3,1.21329
47.64,4.5,5.91052
30.54,4.5,4.68916
28.93,4.5,4.63967
24.97,5,7.93351
49.42,2,3.05346
35.79,8,7.60169
41.69,6,14.86688
32.43,2,1.71814
24.4,5,7.7152
25.9,4.5,4.5821
45.21,2,2.78823
46.34,8,9.42198
30.08,6,10.48328
38.24,7,9.0645
25.08,7,5.88385
26.19,7,6.17311
42.71,2,2.63073
27.76,8,5.64304
32.2,4.5,4.7788
20.02,6,7.41608
20.4,8,3.2216
22.41,4.5,4.51579
33.61,6.5,9.37354
38.1,3,3.0038
29.46,5,9.65318
44.32,3,3.67816
25.49,6.5,7.18015
36.25,6.5,10.2025
40.8,8,8.6076
32.61,7,7.76734
45.74,2,2.82162
31.42,4.5,4.73668
28.31,3,1.83651
44.96,4.5,5.66128
45.42,3,3.80246
45.1,2,2.7813
30.47,8,6.47917
23.4,2,0.5032
33.61,2,1.83378
33.51,8,7.12061
24.43,8,4.54747
32.24,8,6.85264
31.12,8,6.61632
31.17,6.5,8.60738
43.54,6.5,11.72692
36.22,7,8.59909
29.26,3,2.04646
47.24,7,10.42568
24.21,6,8.68984
34.62,7,8.23045
44.44,5,11.53636
43.19,7,9.89108
48.96,6,15.97192
28.31,6.5,7.84285
37.5,3,2.945
37.41,6,13.53256
40.06,3,3.19678
48.87,6,15.95824
30.07,8,6.39477
37.6,2,2.2248
44.16,2,2.72208
28.47,7,6.76728
35.61,3,2.75978
22.79,2,0.41292
39.3,8,8.3423
42.46,5,11.39974
25.88,3,1.29948
35.31,4.5,4.94674
20.91,5,6.37853
44.45,3,3.69285
37.58,6.5,10.62012
32.82,3,2.48636
33.01,8,7.01511
49.35,4.5,6.06955
49.9,4.5,6.1207
36.93,2,2.15914
32.83,2,1.75734
28.55,2,1.2654
21.76,8,3.66904
28.4,2,1.2432
42.35,2,2.60805
26.68,2,0.98864
23.41,6.5,6.69135
20.03,6.5,5.89705
33.04,4.5,4.82416
20.96,7,4.81018
41.44,4.5,5.33392
32.22,7,7.67749
21.65,7,4.98999
29.88,5,9.81404
49.66,8,9.91002
27.76,7,6.58226
27.21,3,1.59341
27.95,6.5,7.75825
26.18,7,6.17051
42.34,7,9.77888
43.34,6,15.11768
35.96,6.5,10.11144
32.75,8,6.96025
29.18,6,10.20072
23.5,7,5.4721
21.37,4.5,4.49603
34.98,7,8.31339
26.49,3,1.43429
27.56,5,8.92548
36.19,3,2.81662
35.34,3,2.73332
47.37,8,9.57339
33.01,6.5,9.18514
29.2,8,6.1168
45.17,4.5,5.68081
45.01,6.5,11.87098
21.42,6.5,6.2237
31.84,8,6.76824
38.77,3,3.06946
41.14,6,14.78328
48.04,6,15.83208
27.3,7,6.46238
47.23,5,11.72887
30.56,3,2.26488
22.71,6,8.23384
37.91,4.5,5.08714
23.7,7,5.52422
46.48,7,10.32536
36.13,5,10.69981
21.76,2,0.26048
40.89,6.5,11.46722
34.05,2,1.8769
49.83,3,4.30079
22.12,7,5.11247
30.25,6.5,8.3185
49.46,6.5,12.30708
21.3,5,6.5279
23.99,8,4.40271
45.85,4.5,5.74405
21.84,6.5,6.3224
40.92,4.5,5.28556
26.75,3,1.49175
22.36,6,8.12744
27.86,8,5.67594
47.23,3,4.00699
25.38,5,8.09054
35.23,4.5,4.94242
32.75,6.5,9.1035
46.71,2,2.88273
32.24,7,7.6821
47.18,2,2.91234
47.11,3,3.99343
29.75,4.5,4.65525
29.03,7,6.91322
48.7,5,11.8303
45.77,6,15.48704
30.04,2,1.48392
42.3,3,3.4499
49.35,3,4.24655
30.86,8,6.56146
35.96,7,8.53918
48.47,6.5,12.21006
35.76,4.5,4.97104
39.56,7,9.36862
21.95,4.5,4.50705
49.42,5,11.87998
32.64,5,10.22168
33.93,5,10.39841
41.47,6,14.83344
37.67,6,13.64072
31.62,8,6.72182
20.05,7,4.57303
38.19,6,13.85704
27.9,6.5,7.7465
45.88,8,9.35436
43.81,8,9.05007
47.33,5,11.73577
29.71,5,9.74893
45.54,2,2.80902
43.41,7,9.92012
23.7,2,0.5476
38.72,6.5,10.97808
33.86,6,12.05576
47.75,7,10.493
27.83,6,9.79032
34.63,6.5,9.69382
22.47,5,6.97601
36.56,4.5,5.01424
32.28,8,6.86108
31.19,2,1.59662
41.9,6,14.8988
31.53,8,6.70283
46.7,7,10.3544
22.93,3,0.64753
35.55,3,2.7539
36.86,5,10.79982
26.34,7,6.2122
24.73,8,4.64617
48.64,7,10.61048
44.16,5,11.51704
38.82,8,8.24102
32.07,7,7.64293
44.9,6,15.3548
39.05,5,11.09985
33.45,3,2.5481
41.16,8,8.66052
27.62,6,9.72648
31.44,7,7.49778
28.17,7,6.6891
46.96,6.5,12.06208
20.88,5,6.36704
40.05,6,14.6176
20.36,3,0.07956
41.32,5,11.32108
27.78,4.5,4.61782
33.58,8,7.13538
31.58,3,2.36484
27.11,2,1.05228
30,5,9.86
37.4,2,2.2052
27.2,2,1.0656
21.11,7,4.84927
40.54,6.5,11.43292
41.58,3,3.36854
48.72,8,9.77184
38.33,4.5,5.10982
34.52,8,7.33372
32.22,6,11.37352
48.27,6,15.86704
37.78,2,2.24244
22.83,2,0.41884
28.8,3,1.9448
31.86,7,7.59454
20.62,4.5,4.48178
33.76,4.5,4.86304
41.89,7,9.71948
28.5,6,9.994
49.77,4.5,6.10861
26.31,6,9.32824
24.09,3,0.90389
36.36,6,13.09576
31.6,6,11.1156
47.39,4.5,5.88727
43.96,4.5,5.56828
27.03,8,5.40287
31.63,2,1.63974
21.85,7,5.04211
41.37,6,14.81824
31.66,3,2.37268
33.03,6,11.71048
30.49,6.5,8.39386
49.57,6,16.06464
34.25,4.5,4.8895
31.97,7,7.61989
21.52,3,0.33592
25.61,5,8.17863
48.74,8,9.77478
41.59,6.5,11.53582
25.62,6,9.11848
47.8,8,9.6366
42.62,8,8.87514
34.05,7,8.09912
23.9,7,5.57634
42.22,4.5,5.40646
41.53,3,3.36289
33.69,2,1.84162
35.44,2,2.01312
36.85,7,8.74424
31.96,4.5,4.76584
38.22,6.5,10.82108
34.18,3,2.61964
44.12,4.5,5.58316
46.34,5,11.66746
22.79,6,8.25816
25.52,6.5,7.1872
48.11,7,10.54052
43.61,4.5,5.53573
34.05,6.5,9.5117
30.26,2,1.50548
23.44,2,0.50912
34.22,5,10.43814
47.56,5,11.75164
27.32,5,8.83356
28.72,6,10.06088
47.85,2,2.95455
36.13,7,8.57835
27.08,8,5.41932
29.41,4.5,4.64879
48.39,3,4.13807
21.37,6,7.82648
43.23,6.5,11.69654
41.82,5,11.35558
48.49,8,9.73803
41.83,7,9.71156
35.1,6.5,9.8414
47.91,5,11.77579
27.29,3,1.61109
42.42,3,3.46346
34.79,6.5,9.74406
44.82,7,10.10624
42.75,6.5,11.6495
46.01,3,3.86913
32.47,4.5,4.79338
46.46,6.5,12.01308
30.19,3,2.22862
28.1,4.5,4.6239
26.71,4.5,4.59749
48.15,6.5,12.1787
49.4,3,4.2522
34.69,4.5,4.91326
23.7,3,0.8177
38.51,7,9.1267
20.58,3,0.12818
26.18,2,0.91464
27.57,8,5.58053
36.76,5,10.78612
42.44,3,3.46572
25.66,5,8.19778
34.38,3,2.63924
38.38,8,8.14818
20.54,2,0.07992
37.53,4.5,5.06662
32.06,3,2.41188
30.25,6,10.554
33.07,6.5,9.20398
47.56,2,2.93628
44.54,8,9.15738
49.19,8,9.84093
39.49,8,8.38239
31.68,8,6.73448
28.05,4.5,4.62295
21.33,6,7.81432
24.04,2,0.59792
48.84,2,3.01692
24.79,5,7.86457
46.7,6.5,12.0366
38.43,6.5,10.88702
20.28,4.5,4.47532
31.85,3,2.3913
21.38,4.5,4.49622
30.76,8,6.54036
31.41,4.5,4.73614
46.14,4.5,5.77102
45.59,6,15.45968
38.25,7,9.0668
45.63,6,15.46576
30.24,6,10.54984
36.96,5,10.81352
20.04,6.5,5.8994
49.57,5,11.89033
46.53,2,2.87139
43.73,4.5,5.54689
42.01,4.5,5.38693
28.24,7,6.70734
42.95,2,2.64585
46.83,6,15.64816
39.39,6,14.35624
44.29,2,2.73027
32.91,3,2.49518
23.76,3,0.83096
44.11,3,3.65443
45.28,8,9.26616
42.82,7,9.84224
21.3,4.5,4.4947
37.42,5,10.87654
31.64,3,2.37072
44.01,5,11.50669
34.65,6.5,9.7001
22.99,2,0.44252
39.65,6.5,11.2701
23.2,7,5.39392
46.46,4.5,5.80078
46.17,8,9.39699
35.69,2,2.03762
21.01,4.5,4.48919
24.86,5,7.89138
20.83,3,0.18343
41.77,8,8.75019
24.32,6,8.72328
23.53,6.5,6.71955
23.4,5,7.3322
23.85,5,7.50455
37.27,2,2.19246
42.41,3,3.46233
49.74,2,3.07362
23.38,7,5.44083
28.6,3,1.9006
20.34,7,4.6486
43.79,4.5,5.55247
32.51,4.5,4.79554
36.67,6.5,10.33438
45.04,4.5,5.66872
31.33,6.5,8.65762
37.81,6.5,10.69234
22.33,3,0.51493
20.79,4.5,4.48501
44.92,4.5,5.65756
31.75,5,10.09975
44.09,4.5,5.58037
47.92,7,10.51544
37.99,6,13.77384
48.18,7,10.54976
24.22,6,8.69288
41.89,3,3.40357
41.83,6,14.88816
20.58,8,3.28082
28.16,7,6.6865
38.11,5,10.97107
38.37,8,8.14607
42.5,5,11.4025
40.51,6,14.68752
27.85,8,5.67265
44.63,3,3.71319
47.22,7,10.42304
36,6.5,10.124
31.23,7,7.44939
46.79,5,11.69851
48,7,10.526
31.65,6,11.1364
27.31,6.5,7.60785
37.85,3,2.9793
27.42,8,5.53118
35.68,2,2.03664
42.36,8,8.83692
38.36,8,8.14396
41.07,3,3.31091
20.94,2,0.13912
40.45,7,9.5294
46.75,4.5,5.82775
47.38,5,11.73922
38.95,8,8.26845
22.39,2,0.35372
22.86,4.5,4.52434
40.57,2,2.49591
43.73,6,15.17696
38.93,5,11.08341
21.77,2,0.26196
24.09,6,8.65336
43.01,3,3.53013
41.75,6,14.876
41.27,3,3.33351
23.32,7,5.42519
34.32,6.5,9.59648
29.11,8,6.08719
35.84,2,2.05232
40.74,4.5,5.26882
46.78,6,15.64056
32.13,6.5,8.90882
43.84,3,3.62392
21.55,8,3.59995
43.9,5,11.4991
35.37,2,2.00626
42.52,3,3.47476
41.86,2,2.57718
46.21,6,15.55392
39.84,8,8.45624
36.49,5,10.74913
43.68,6.5,11.74064
48.93,7,10.64876
47.94,7,10.51808
43.79,6.5,11.75142
29.33,6,10.24632
37.08,6.5,10.46312
47.4,3,4.0262
22.87,6.5,6.56445
39.38,5,11.14506
25.65,6,9.1276
37.11,7,8.80414
21.31,4.5,4.49489
45.61,6.5,11.92978
42.87,8,8.91189
32.32,3,2.43736
40.48,2,2.49024
36.73,8,7.80003
38.94,6.5,11.04716
28.41,3,1.85861
36.37,6.5,10.24018
44.79,5,11.56051
43.94,6.5,11.76612
46.43,2,2.86509
25.75,8,4.98175
24.14,7,5.63888
47.62,2,2.94006
20.2,7,4.61212
23.86,4.5,4.54334
42.14,6.5,11.58972
34.39,6.5,9.61846
37.07,6,13.39112
26.39,2,0.94572
26.04,7,6.13402
38.9,3,3.0822
20.29,4.5,4.47551
25.29,2,0.78292
32.27,3,2.43246
33.48,6.5,9.33272
38.86,8,8.24946
43.6,6,15.1572
49.74,6.5,12.33452
36.71,2,2.13758
49.36,6,16.03272
30.81,6.5,8.49434
30.87,6,10.81192
31.02,3,2.30996
45.89,6.5,11.95722
34.06,8,7.23666
29.91,6.5,8.21885
31.22,6.5,8.62308
28.89,7,6.87673
29.73,3,2.15033
24.79,3,1.05859
32.39,8,6.88429
43.98,3,3.63974
40.39,8,8.54733
36.17,8,7.68187
30.41,4.5,4.68214
43.09,3,3.53917
33.4,5,10.3258
28.38,6.5,7.8593
42.45,8,8.85015
37.26,3,2.92148
41.44,7,9.66008
42.64,2,2.62632
26.32,7,6.20699
30.42,7,7.26277
32.06,5,10.14222
38.01,6,13.78216
47.68,6.5,12.13264
43.3,4.5,5.5069
48.58,6,15.91416
46.24,4.5,5.78032
29.16,3,2.02436
29.96,4.5,4.65924
28.41,6,9.96664
45.04,6,15.37608
49,5,11.851
41.86,6,14.89272
45.89,7,10.24748
35.27,3,2.72646
48.21,5,11.79649
39.85,6.5,11.3329
42.31,4.5,5.41483
37.22,6.5,10.50708
40.46,5,11.26174
40.03,8,8.49441
28.59,2,1.27132
37.62,7,8.92165
40.95,4.5,5.28835
26.44,2,0.95312
45.96,6.5,11.96408
22.21,6.5,6.40935
21.89,4.5,4.50591
25.84,2,0.86432
48.73,5,11.83237
37.28,4.5,5.05312
28.98,6,10.13992
33.61,6,11.95176
22.67,5,7.05261
41.99,8,8.78253
46.28,7,10.29896
34.3,8,7.2873
22.35,7,5.17241
35.47,3,2.74606
25.44,6,9.06376
23.19,3,0.70499
45,7,10.13
29.23,7,6.96534
30.62,7,7.30885
33.18,2,1.79164
35.95,2,2.0631
47.24,8,9.55428
20.56,7,4.70594
24.11,7,5.63107
28.05,8,5.73845
22.42,2,0.35816
44.77,4.5,5.64361
46.59,8,9.45873
44.9,2,2.7687
38.67,6,14.05672
47.42,6,15.73784
20.83,5,6.34789
45.71,7,10.22372
38.71,6.5,10.97494
20.25,6.5,5.94875
47.24,2,2.91612
29.8,6,10.3892
33.99,4.5,4.87546
29.68,6.5,8.1648
29.05,4.5,4.64195
48.05,2,2.96715
22.29,4.5,4.51351
43.76,6,15.18152
36.79,4.5,5.02666
39.81,3,3.17138
32.62,6,11.53992
43.45,5,11.46805
35.77,7,8.49541
38.14,7,9.04146
28.3,7,6.72298
33.01,7,7.8595
38.05,8,8.07855
43.14,5,11.44666
44.65,4.5,5.63245
21.88,8,3.70852
35.33,6,12.66728
38.94,4.5,5.14276
20.49,6,7.55896
28.53,6,10.00312
27.4,4.5,4.6106
42.74,6,15.02648
20.89,5,6.37087
32.11,8,6.82521
32.99,2,1.77302
48.76,7,10.62632
31.68,7,7.55307
22.17,5,6.86111
22.35,6.5,6.44225
38.18,3,3.01164
38.11,8,8.09121
32.68,3,2.47264
30.85,3,2.2933
42.27,8,8.82369
29.62,8,6.25498
46.2,8,9.4014
32.7,5,10.2299
23.98,5,7.55434
22.17,8,3.80393
28.92,6.5,7.9862
39.18,3,3.10964
21.91,4.5,4.50629
29.09,5,9.51147
37.01,3,2.89698
39.14,6,14.25224
24.91,6.5,7.04385
47.69,6.5,12.13362
47.78,6,15.79256
39.6,5,11.1752
24.21,6.5,6.87935
31.91,2,1.66718
20.3,8,3.1887
40.77,7,9.57164
36.88,4.5,5.03152
30.03,6,10.46248
45.45,8,9.29115
42.57,2,2.62191
47.8,6.5,12.1444
43.27,8,8.97069
29.16,6.5,8.0426
33.54,8,7.12694
28.33,2,1.23284
26.33,4.5,4.59027
38.91,5,11.08067
26.9,5,8.6727
43.67,6.5,11.73966
26.41,5,8.48503
34.07,7,8.10373
39.49,6.5,11.21986
48.24,7,10.55768
34.59,7,8.22354
43.49,4.5,5.52457
26.41,4.5,4.59179
45.89,6,15.50528
28.93,7,6.88716
47.03,8,9.52341
36.37,2,2.10426
25.01,6.5,7.06735
36.67,4.5,5.02018
31.54,5,10.07098
40.39,7,9.52148
48.17,6,15.85184
44.78,5,11.55982
22.39,4.5,4.51541
48.45,4.5,5.98585
23.43,3,0.75803
45.49,6,15.44448
49.86,4.5,6.11698
32.21,5,10.16277
46.43,4.5,5.79799
35.29,3,2.72842
42.55,5,11.40595
27.01,5,8.71483
28.01,7,6.64741
22.04,6,8.03016
26.83,7,6.3399
32.27,6,11.39432
25.55,2,0.8214
32.92,3,2.49616
30.13,6,10.50408
26,7,6.1236
45.84,7,10.24088
22.28,2,0.33744
39.35,2,2.3963
22.5,3,0.5525
29.47,6.5,8.11545
21.14,2,0.16872
46.03,5,11.64607
49.05,6,15.9856
23.06,6,8.34024
20.76,5,6.32108
24.73,7,5.79264
40.3,7,9.5096
35.22,6.5,9.87908
49.74,7,10.75568
39.44,3,3.13512
45.65,2,2.81595
22.17,6.5,6.39995
44.1,3,3.6533
24.99,5,7.94117
46.72,5,11.69368
49.85,2,3.08055
26.23,6,9.30392
23.14,6.5,6.6279
26.47,7,6.24608
36.47,6,13.14152
44.51,3,3.69963
47.5,5,11.7475
41.43,5,11.32867
39.39,7,9.32946
46.77,6.5,12.04346
28.98,3,1.98458
39.55,8,8.39505
37.06,4.5,5.04124
43.33,3,3.56629
37.42,3,2.93716
20.53,2,0.07844
20.25,7,4.62515
36.7,6.5,10.3438
40.16,6.5,11.39568
21.98,2,0.29304
32.06,2,1.68188
47.65,8,9.61455
26.96,6,9.52584
34.25,2,1.8965
39.8,4.5,5.1892
37.02,4.5,5.03908
21.14,4.5,4.49166
36.95,3,2.8911
32.37,2,1.71226
22.12,6.5,6.3882
31.22,8,6.63742
46.01,8,9.37347
32.79,3,2.48342
38.37,5,11.00669
40.59,6,14.69968
28.23,7,6.70474
49.01,8,9.81447
36.22,5,10.71214
44.81,6,15.34112
38.5,2,2.313
27.23,4.5,4.60737
35.93,2,2.06114
28.06,2,1.19288
29.02,7,6.91061
44.31,2,2.73153
23.1,3,0.6851
32.57,8,6.92227
44.68,3,3.71884
43.39,5,11.46391
35.65,4.5,4.9651
35.04,3,2.70392
22.94,7,5.32616
41.2,3,3.3256
32.99,6,11.69384
43.11,7,9.88052
35.48,5,10.61076
36.57,7,8.67973
32.54,6,11.50664
41.65,6,14.8608
36.2,8,7.6882
31.37,8,6.66907
44.99,3,3.75387
28.94,6,10.12776
33.94,5,10.39978
45.75,4.5,5.73475
27.83,5,9.02889
37.21,2,2.18658
43.77,6.5,11.74946
28.24,3,1.82104
44.33,4.5,5.60269
27.34,5,8.84122
39.09,6,14.23144
21.11,5,6.45513
36.21,2,2.08858
35.83,8,7.61013
27.6,6,9.7204
41.56,8,8.71932
26.94,8,5.37326
40.14,8,8.51058
30.29,3,2.23842
21.55,6,7.8812
21.43,7,4.93266
35.12,6,12.57992
27.76,2,1.14848
45.66,3,3.82958
35.11,6,12.57576
42,4.5,5.386
31.05,6.5,8.5697
27.15,3,1.58015
41.7,2,2.5671
44.37,6.5,11.80826
26.86,6.5,7.5021
41.78,6,14.88056
28.42,6,9.96968
34.99,6,12.52584
38.59,5,11.03683
41.72,5,11.34868
30.73,6.5,8.46922
24.13,3,0.91273
24.19,6,8.68376
44.59,7,10.07588
